batch,epoch,train_accuracy,train_f1-score,train_loss,train_precision,train_recall
10286.0,110.0,0.96875,0.9671794871794872,0.083730675,0.9615384615384616,0.975
10287.0,110.0,1.0,1.0,0.062111665,1.0,1.0
10288.0,110.0,0.96875,0.9687194525904204,0.14377995,0.96875,0.9705882352941176
10289.0,110.0,1.0,1.0,0.032258015,1.0,1.0
10290.0,110.0,0.96875,0.9660657476139979,0.17028949,0.9583333333333333,0.9761904761904762
10291.0,110.0,1.0,1.0,0.04827797,1.0,1.0
10292.0,110.0,0.96875,0.9684729064039409,0.13924567,0.9666666666666667,0.9722222222222222
10293.0,110.0,1.0,1.0,0.028101008,1.0,1.0
10294.0,110.0,0.96875,0.9687194525904204,0.07594468,0.96875,0.9705882352941176
10295.0,110.0,0.9375,0.9352226720647774,0.17626628,0.9352226720647774,0.9352226720647774
10296.0,110.0,0.90625,0.8981972428419935,0.15350339,0.8916666666666666,0.9069264069264069
10297.0,110.0,0.96875,0.9684729064039409,0.07786954,0.9722222222222222,0.9666666666666667
10298.0,110.0,0.96875,0.9687194525904204,0.04667886,0.96875,0.9705882352941176
10299.0,110.0,0.9375,0.9375,0.15497425,0.9411764705882353,0.9411764705882353
10300.0,110.0,1.0,1.0,0.045574844,1.0,1.0
10301.0,110.0,1.0,1.0,0.032252822,1.0,1.0
10302.0,110.0,1.0,1.0,0.066053465,1.0,1.0
10303.0,110.0,1.0,1.0,0.011024764,1.0,1.0
10304.0,110.0,0.96875,0.967967967967968,0.049485005,0.9642857142857143,0.9736842105263157
10305.0,110.0,1.0,1.0,0.014399369,1.0,1.0
10306.0,110.0,0.96875,0.9660657476139979,0.07349816,0.9583333333333333,0.9761904761904762
10307.0,110.0,0.96875,0.9671794871794872,0.23241132,0.9615384615384616,0.975
10308.0,110.0,1.0,1.0,0.034273982,1.0,1.0
10309.0,110.0,0.96875,0.967967967967968,0.13158464,0.9736842105263157,0.9642857142857143
10310.0,110.0,1.0,1.0,0.0072281817,1.0,1.0
10311.0,110.0,1.0,1.0,0.029077854,1.0,1.0
10312.0,110.0,1.0,1.0,0.028841728,1.0,1.0
10313.0,110.0,0.9375,0.9372549019607843,0.097987026,0.9375,0.9444444444444444
10314.0,110.0,1.0,1.0,0.0284045,1.0,1.0
10315.0,110.0,0.96875,0.9687194525904204,0.111689605,0.9705882352941176,0.96875
10316.0,110.0,1.0,1.0,0.03273526,1.0,1.0
10317.0,110.0,0.875,0.8750000000000001,0.34554872,0.8888888888888888,0.8888888888888888
10318.0,110.0,1.0,1.0,0.030064594,1.0,1.0
10319.0,110.0,0.96875,0.967967967967968,0.06256511,0.9736842105263157,0.9642857142857143
10320.0,110.0,1.0,1.0,0.018844124,1.0,1.0
10321.0,110.0,0.9375,0.9365079365079365,0.10465618,0.9333333333333333,0.9473684210526316
10322.0,110.0,1.0,1.0,0.05191505,1.0,1.0
10323.0,110.0,0.9375,0.9333333333333333,0.112154976,0.9230769230769231,0.9523809523809523
10324.0,110.0,0.9375,0.9352226720647774,0.082085826,0.9285714285714286,0.95
10325.0,110.0,1.0,1.0,0.020832237,1.0,1.0
10326.0,110.0,1.0,1.0,0.017230848,1.0,1.0
10327.0,110.0,1.0,1.0,0.025082458,1.0,1.0
10328.0,110.0,1.0,1.0,0.041740403,1.0,1.0
10329.0,110.0,1.0,1.0,0.015165242,1.0,1.0
10330.0,110.0,0.96875,0.9684729064039409,0.04294995,0.9722222222222222,0.9666666666666667
10331.0,110.0,0.90625,0.9054187192118226,0.18919146,0.903921568627451,0.9087301587301587
10332.0,110.0,1.0,1.0,0.047701392,1.0,1.0
10333.0,110.0,1.0,1.0,0.05767102,1.0,1.0
10334.0,110.0,0.9375,0.9372549019607843,0.22712173,0.9375,0.9444444444444444
10335.0,110.0,0.96875,0.9684729064039409,0.057457585,0.9666666666666667,0.9722222222222222
10336.0,110.0,1.0,1.0,0.041238192,1.0,1.0
10337.0,110.0,1.0,1.0,0.020748703,1.0,1.0
10338.0,110.0,0.96875,0.967967967967968,0.09002721,0.9642857142857143,0.9736842105263157
10339.0,110.0,1.0,1.0,0.062632985,1.0,1.0
10340.0,110.0,1.0,1.0,0.015467447,1.0,1.0
10341.0,111.0,0.96875,0.9684729064039409,0.08057189,0.9666666666666667,0.9722222222222222
10342.0,111.0,0.9375,0.9372549019607843,0.18024446,0.9375,0.9444444444444444
10343.0,111.0,0.96875,0.9687194525904204,0.05296464,0.96875,0.9705882352941176
10344.0,111.0,1.0,1.0,0.022652231,1.0,1.0
10345.0,111.0,0.96875,0.9687194525904204,0.055428565,0.96875,0.9705882352941176
10346.0,111.0,1.0,1.0,0.04585609,1.0,1.0
10347.0,111.0,1.0,1.0,0.027719488,1.0,1.0
10348.0,111.0,1.0,1.0,0.029693376,1.0,1.0
10349.0,111.0,0.96875,0.9671794871794872,0.08157507,0.9615384615384616,0.975
10350.0,111.0,1.0,1.0,0.011884439,1.0,1.0
10351.0,111.0,0.96875,0.9687194525904204,0.090797104,0.96875,0.9705882352941176
10352.0,111.0,1.0,1.0,0.026946304,1.0,1.0
10353.0,111.0,0.96875,0.9645625692137321,0.13422464,0.9545454545454546,0.9772727272727273
10354.0,111.0,0.9375,0.9372549019607843,0.100086406,0.9372549019607843,0.9372549019607843
10355.0,111.0,1.0,1.0,0.048349,1.0,1.0
10356.0,111.0,1.0,1.0,0.012562538,1.0,1.0
10357.0,111.0,1.0,1.0,0.020807782,1.0,1.0
10358.0,111.0,1.0,1.0,0.018719869,1.0,1.0
10359.0,111.0,1.0,1.0,0.061273523,1.0,1.0
10360.0,111.0,1.0,1.0,0.008250413,1.0,1.0
10361.0,111.0,0.96875,0.967967967967968,0.045408063,0.9736842105263157,0.9642857142857143
10362.0,111.0,1.0,1.0,0.013119434,1.0,1.0
10363.0,111.0,0.96875,0.9684729064039409,0.1085033,0.9722222222222222,0.9666666666666667
10364.0,111.0,1.0,1.0,0.0155250775,1.0,1.0
10365.0,111.0,1.0,1.0,0.032147218,1.0,1.0
10366.0,111.0,0.9375,0.9365079365079365,0.10396805,0.9365079365079365,0.9365079365079365
10367.0,111.0,0.96875,0.9671794871794872,0.062992945,0.9615384615384616,0.975
10368.0,111.0,0.9375,0.9372549019607843,0.107725464,0.9375,0.9444444444444444
10369.0,111.0,0.96875,0.9687194525904204,0.09357383,0.96875,0.9705882352941176
10370.0,111.0,0.96875,0.9684729064039409,0.04445835,0.9666666666666667,0.9722222222222222
10371.0,111.0,0.9375,0.9365079365079365,0.10175824,0.9333333333333333,0.9473684210526316
10372.0,111.0,0.9375,0.9372549019607843,0.1595309,0.9372549019607843,0.9372549019607843
10373.0,111.0,1.0,1.0,0.047368947,1.0,1.0
10374.0,111.0,0.9375,0.9372549019607843,0.08606466,0.9372549019607843,0.9372549019607843
10375.0,111.0,0.9375,0.9375,0.089042276,0.9411764705882353,0.9411764705882353
10376.0,111.0,0.96875,0.9684729064039409,0.11409277,0.9722222222222222,0.9666666666666667
10377.0,111.0,0.96875,0.9687194525904204,0.07739858,0.9705882352941176,0.96875
10378.0,111.0,0.96875,0.9684729064039409,0.10865861,0.9666666666666667,0.9722222222222222
10379.0,111.0,1.0,1.0,0.021872796,1.0,1.0
10380.0,111.0,0.875,0.8666666666666667,0.30534655,0.8582995951417004,0.8831168831168831
10381.0,111.0,1.0,1.0,0.014515717,1.0,1.0
10382.0,111.0,0.96875,0.9687194525904204,0.14386398,0.9705882352941176,0.96875
10383.0,111.0,1.0,1.0,0.0142094055,1.0,1.0
10384.0,111.0,1.0,1.0,0.02976286,1.0,1.0
10385.0,111.0,1.0,1.0,0.030719586,1.0,1.0
10386.0,111.0,0.96875,0.967967967967968,0.08169958,0.9642857142857143,0.9736842105263157
10387.0,111.0,1.0,1.0,0.017373549,1.0,1.0
10388.0,111.0,1.0,1.0,0.029750388,1.0,1.0
10389.0,111.0,0.9375,0.9352226720647774,0.123169474,0.9285714285714286,0.95
10390.0,111.0,1.0,1.0,0.021381639,1.0,1.0
10391.0,111.0,0.96875,0.9671794871794872,0.08677912,0.9615384615384616,0.975
10392.0,111.0,1.0,1.0,0.013475383,1.0,1.0
10393.0,111.0,0.90625,0.906158357771261,0.11822628,0.90625,0.907843137254902
10394.0,111.0,1.0,1.0,0.027174147,1.0,1.0
10395.0,111.0,0.96875,0.9671794871794872,0.068334885,0.9615384615384616,0.975
10396.0,111.0,1.0,1.0,0.01824034,1.0,1.0
10397.0,111.0,0.96875,0.967967967967968,0.06752277,0.9642857142857143,0.9736842105263157
10398.0,111.0,1.0,1.0,0.027722856,1.0,1.0
10399.0,111.0,1.0,1.0,0.034200087,1.0,1.0
10400.0,111.0,1.0,1.0,0.038300168,1.0,1.0
10401.0,111.0,1.0,1.0,0.03561893,1.0,1.0
10402.0,111.0,0.96875,0.9684729064039409,0.08012379,0.9722222222222222,0.9666666666666667
10403.0,111.0,1.0,1.0,0.046061378,1.0,1.0
10404.0,111.0,0.9375,0.9372549019607843,0.18169402,0.9372549019607843,0.9372549019607843
10405.0,111.0,0.96875,0.967967967967968,0.060156308,0.9642857142857143,0.9736842105263157
10406.0,111.0,1.0,1.0,0.029004084,1.0,1.0
10407.0,111.0,1.0,1.0,0.012555766,1.0,1.0
10408.0,111.0,0.96875,0.9687194525904204,0.17308305,0.9705882352941176,0.96875
10409.0,111.0,1.0,1.0,0.013082897,1.0,1.0
10410.0,111.0,0.9375,0.9333333333333333,0.2234692,0.9230769230769231,0.9523809523809523
10411.0,111.0,0.96875,0.9684729064039409,0.06491237,0.9666666666666667,0.9722222222222222
10412.0,111.0,1.0,1.0,0.011077588,1.0,1.0
10413.0,111.0,1.0,1.0,0.022396801,1.0,1.0
10414.0,111.0,0.9375,0.9365079365079365,0.096952856,0.9365079365079365,0.9365079365079365
10415.0,111.0,0.96875,0.9687194525904204,0.053718895,0.9705882352941176,0.96875
10416.0,111.0,0.96875,0.9684729064039409,0.06607006,0.9666666666666667,0.9722222222222222
10417.0,111.0,0.96875,0.9687194525904204,0.057705324,0.96875,0.9705882352941176
10418.0,111.0,0.9375,0.9333333333333333,0.2349435,0.9230769230769231,0.9523809523809523
10419.0,111.0,0.90625,0.9054187192118226,0.19775882,0.90625,0.9210526315789473
10420.0,111.0,1.0,1.0,0.012578922,1.0,1.0
10421.0,111.0,1.0,1.0,0.09274383,1.0,1.0
10422.0,111.0,0.9375,0.9372549019607843,0.07096912,0.9372549019607843,0.9372549019607843
10423.0,111.0,0.96875,0.9660657476139979,0.07603168,0.9583333333333333,0.9761904761904762
10424.0,111.0,0.96875,0.9687194525904204,0.069166996,0.96875,0.9705882352941176
10425.0,111.0,1.0,1.0,0.032278903,1.0,1.0
10426.0,111.0,0.9375,0.9365079365079365,0.07619848,0.9333333333333333,0.9473684210526316
10427.0,111.0,1.0,1.0,0.023088219,1.0,1.0
10428.0,111.0,1.0,1.0,0.008576696,1.0,1.0
10429.0,111.0,1.0,1.0,0.03220547,1.0,1.0
10430.0,111.0,0.96875,0.9684729064039409,0.14541315,0.9722222222222222,0.9666666666666667
10431.0,111.0,1.0,1.0,0.023490371,1.0,1.0
10432.0,111.0,1.0,1.0,0.0111013595,1.0,1.0
10433.0,111.0,0.9375,0.9365079365079365,0.11302747,0.9333333333333333,0.9473684210526316
10434.0,111.0,0.9166666666666666,0.9142857142857144,0.25741437,0.9142857142857144,0.9142857142857144
10435.0,112.0,0.96875,0.9687194525904204,0.08950557,0.9705882352941176,0.96875
10436.0,112.0,1.0,1.0,0.023260713,1.0,1.0
10437.0,112.0,1.0,1.0,0.028601252,1.0,1.0
10438.0,112.0,1.0,1.0,0.019316629,1.0,1.0
10439.0,112.0,1.0,1.0,0.050283052,1.0,1.0
10440.0,112.0,0.96875,0.9645625692137321,0.12872697,0.9545454545454546,0.9772727272727273
10441.0,112.0,0.9375,0.9372549019607843,0.11404866,0.9372549019607843,0.9372549019607843
10442.0,112.0,0.96875,0.9684729064039409,0.0770764,0.9722222222222222,0.9666666666666667
10443.0,112.0,1.0,1.0,0.018844502,1.0,1.0
10444.0,112.0,0.96875,0.9660657476139979,0.091289334,0.9583333333333333,0.9761904761904762
10445.0,112.0,1.0,1.0,0.0668374,1.0,1.0
10446.0,112.0,1.0,1.0,0.029339887,1.0,1.0
10447.0,112.0,0.96875,0.9671794871794872,0.1215382,0.9615384615384616,0.975
10448.0,112.0,0.96875,0.9684729064039409,0.06823064,0.9722222222222222,0.9666666666666667
10449.0,112.0,0.96875,0.9687194525904204,0.093894176,0.9705882352941176,0.96875
10450.0,112.0,0.90625,0.9015384615384615,0.14754046,0.8928571428571428,0.9285714285714286
10451.0,112.0,0.96875,0.9684729064039409,0.06345223,0.9722222222222222,0.9666666666666667
10452.0,112.0,0.9375,0.9365079365079365,0.2311301,0.9333333333333333,0.9473684210526316
10453.0,112.0,0.96875,0.967967967967968,0.11262851,0.9642857142857143,0.9736842105263157
10454.0,112.0,0.90625,0.903903903903904,0.10831547,0.9089068825910931,0.9007936507936507
10455.0,112.0,0.96875,0.9687194525904204,0.037442133,0.96875,0.9705882352941176
10456.0,112.0,1.0,1.0,0.030092647,1.0,1.0
10457.0,112.0,0.96875,0.9684729064039409,0.07350445,0.9666666666666667,0.9722222222222222
10458.0,112.0,0.96875,0.9687194525904204,0.14926556,0.96875,0.9705882352941176
10459.0,112.0,0.96875,0.9687194525904204,0.17570718,0.96875,0.9705882352941176
10460.0,112.0,0.90625,0.9015384615384615,0.23180838,0.8928571428571428,0.9285714285714286
10461.0,112.0,0.96875,0.9684729064039409,0.05182726,0.9666666666666667,0.9722222222222222
10462.0,112.0,0.96875,0.9687194525904204,0.033260014,0.96875,0.9705882352941176
10463.0,112.0,0.9375,0.9272727272727272,0.23524763,0.9272727272727272,0.9272727272727272
10464.0,112.0,1.0,1.0,0.056243215,1.0,1.0
10465.0,112.0,0.96875,0.9671794871794872,0.10919905,0.9615384615384616,0.975
10466.0,112.0,0.90625,0.903903903903904,0.14147711,0.9007936507936507,0.9089068825910931
10467.0,112.0,1.0,1.0,0.027934685,1.0,1.0
10468.0,112.0,0.96875,0.9687194525904204,0.06263216,0.96875,0.9705882352941176
10469.0,112.0,0.9375,0.9272727272727272,0.15811001,0.9090909090909092,0.9565217391304348
10470.0,112.0,0.96875,0.9671794871794872,0.059252843,0.9615384615384616,0.975
10471.0,112.0,1.0,1.0,0.019772695,1.0,1.0
10472.0,112.0,1.0,1.0,0.04965161,1.0,1.0
10473.0,112.0,0.90625,0.8798498122653317,0.37429452,0.85,0.94
10474.0,112.0,0.90625,0.9054187192118226,0.110547334,0.903921568627451,0.9087301587301587
10475.0,112.0,0.96875,0.9687194525904204,0.12620099,0.9705882352941176,0.96875
10476.0,112.0,0.96875,0.9684729064039409,0.07738923,0.9722222222222222,0.9666666666666667
10477.0,112.0,1.0,1.0,0.046746142,1.0,1.0
10478.0,112.0,1.0,1.0,0.017513243,1.0,1.0
10479.0,112.0,1.0,1.0,0.023018662,1.0,1.0
10480.0,112.0,1.0,1.0,0.050124813,1.0,1.0
10481.0,112.0,0.9375,0.9372549019607843,0.20113233,0.9375,0.9444444444444444
10482.0,112.0,0.96875,0.9671794871794872,0.04754667,0.9615384615384616,0.975
10483.0,112.0,0.96875,0.9684729064039409,0.088062115,0.9666666666666667,0.9722222222222222
10484.0,112.0,1.0,1.0,0.04044953,1.0,1.0
10485.0,112.0,0.9375,0.9333333333333333,0.14027855,0.9230769230769231,0.9523809523809523
10486.0,112.0,0.96875,0.9687194525904204,0.04118504,0.96875,0.9705882352941176
10487.0,112.0,0.9375,0.9365079365079365,0.16378674,0.9333333333333333,0.9473684210526316
10488.0,112.0,0.96875,0.967967967967968,0.14657667,0.9642857142857143,0.9736842105263157
10489.0,112.0,0.96875,0.9687194525904204,0.100354895,0.96875,0.9705882352941176
10490.0,112.0,1.0,1.0,0.029484347,1.0,1.0
10491.0,112.0,1.0,1.0,0.02592335,1.0,1.0
10492.0,112.0,0.96875,0.9687194525904204,0.052940667,0.96875,0.9705882352941176
10493.0,112.0,1.0,1.0,0.006624839,1.0,1.0
10494.0,112.0,1.0,1.0,0.012543518,1.0,1.0
10495.0,112.0,0.96875,0.9687194525904204,0.09362298,0.9705882352941176,0.96875
10496.0,112.0,0.96875,0.9687194525904204,0.07391694,0.9705882352941176,0.96875
10497.0,112.0,0.90625,0.9039039039039038,0.14748941,0.9,0.925
10498.0,112.0,1.0,1.0,0.018909037,1.0,1.0
10499.0,112.0,1.0,1.0,0.022895973,1.0,1.0
10500.0,112.0,0.9375,0.9333333333333333,0.14709991,0.9230769230769231,0.9523809523809523
10501.0,112.0,1.0,1.0,0.03461315,1.0,1.0
10502.0,112.0,0.90625,0.893687707641196,0.27934453,0.875,0.9347826086956521
10503.0,112.0,0.96875,0.9687194525904204,0.1224577,0.9705882352941176,0.96875
10504.0,112.0,0.96875,0.9660657476139979,0.15652871,0.9583333333333333,0.9761904761904762
10505.0,112.0,0.96875,0.9684729064039409,0.13189286,0.9722222222222222,0.9666666666666667
10506.0,112.0,1.0,1.0,0.050648056,1.0,1.0
10507.0,112.0,0.84375,0.8228128460686601,0.35890076,0.8076923076923077,0.8958333333333333
10508.0,112.0,1.0,1.0,0.029552108,1.0,1.0
10509.0,112.0,1.0,1.0,0.039591145,1.0,1.0
10510.0,112.0,1.0,1.0,0.029951666,1.0,1.0
10511.0,112.0,0.96875,0.9687194525904204,0.051042218,0.9705882352941176,0.96875
10512.0,112.0,1.0,1.0,0.041444574,1.0,1.0
10513.0,112.0,1.0,1.0,0.03610758,1.0,1.0
10514.0,112.0,1.0,1.0,0.013994624,1.0,1.0
10515.0,112.0,0.96875,0.967967967967968,0.05195711,0.9642857142857143,0.9736842105263157
10516.0,112.0,0.9375,0.9365079365079365,0.16385882,0.9365079365079365,0.9365079365079365
10517.0,112.0,1.0,1.0,0.018936375,1.0,1.0
10518.0,112.0,0.8125,0.7818181818181819,0.27563065,0.7692307692307692,0.88
10519.0,112.0,0.96875,0.9687194525904204,0.077416345,0.96875,0.9705882352941176
10520.0,112.0,1.0,1.0,0.033907138,1.0,1.0
10521.0,112.0,0.96875,0.9684729064039409,0.08277859,0.9722222222222222,0.9666666666666667
10522.0,112.0,1.0,1.0,0.015021145,1.0,1.0
10523.0,112.0,1.0,1.0,0.07473286,1.0,1.0
10524.0,112.0,0.96875,0.9684729064039409,0.06339869,0.9722222222222222,0.9666666666666667
10525.0,112.0,0.9375,0.9333333333333333,0.093119904,0.9230769230769231,0.9523809523809523
10526.0,112.0,0.96875,0.9671794871794872,0.052266948,0.9615384615384616,0.975
10527.0,112.0,1.0,1.0,0.07672638,1.0,1.0
10528.0,112.0,1.0,1.0,0.059432957,1.0,1.0
10529.0,113.0,0.96875,0.967967967967968,0.07395787,0.9642857142857143,0.9736842105263157
10530.0,113.0,0.96875,0.967967967967968,0.046255372,0.9642857142857143,0.9736842105263157
10531.0,113.0,0.96875,0.9687194525904204,0.04675251,0.9705882352941176,0.96875
10532.0,113.0,1.0,1.0,0.038083833,1.0,1.0
10533.0,113.0,0.96875,0.9684729064039409,0.1186376,0.9722222222222222,0.9666666666666667
10534.0,113.0,1.0,1.0,0.01694095,1.0,1.0
10535.0,113.0,1.0,1.0,0.01292665,1.0,1.0
10536.0,113.0,1.0,1.0,0.0070157587,1.0,1.0
10537.0,113.0,1.0,1.0,0.013554713,1.0,1.0
10538.0,113.0,0.96875,0.9684729064039409,0.06817881,0.9666666666666667,0.9722222222222222
10539.0,113.0,0.9375,0.9352226720647774,0.28111795,0.9285714285714286,0.95
10540.0,113.0,0.9375,0.9365079365079365,0.104608,0.9333333333333333,0.9473684210526316
10541.0,113.0,0.9375,0.9166666666666667,0.3006463,0.8888888888888888,0.96
10542.0,113.0,1.0,1.0,0.01921693,1.0,1.0
10543.0,113.0,0.96875,0.9645625692137321,0.075543836,0.9545454545454546,0.9772727272727273
10544.0,113.0,0.90625,0.9054187192118226,0.14283194,0.903921568627451,0.9087301587301587
10545.0,113.0,1.0,1.0,0.02435203,1.0,1.0
10546.0,113.0,0.96875,0.9687194525904204,0.07989289,0.9705882352941176,0.96875
10547.0,113.0,1.0,1.0,0.03259124,1.0,1.0
10548.0,113.0,1.0,1.0,0.03549666,1.0,1.0
10549.0,113.0,1.0,1.0,0.013753279,1.0,1.0
10550.0,113.0,1.0,1.0,0.017234273,1.0,1.0
10551.0,113.0,0.96875,0.967967967967968,0.13589157,0.9642857142857143,0.9736842105263157
10552.0,113.0,0.90625,0.9015384615384615,0.22208163,0.8967611336032388,0.9083333333333333
10553.0,113.0,1.0,1.0,0.03761852,1.0,1.0
10554.0,113.0,0.96875,0.9684729064039409,0.10148894,0.9666666666666667,0.9722222222222222
10555.0,113.0,1.0,1.0,0.018865174,1.0,1.0
10556.0,113.0,1.0,1.0,0.028268525,1.0,1.0
10557.0,113.0,1.0,1.0,0.020529674,1.0,1.0
10558.0,113.0,1.0,1.0,0.0401073,1.0,1.0
10559.0,113.0,1.0,1.0,0.044058703,1.0,1.0
10560.0,113.0,0.96875,0.9687194525904204,0.059905298,0.96875,0.9705882352941176
10561.0,113.0,1.0,1.0,0.03271659,1.0,1.0
10562.0,113.0,0.9375,0.9375,0.07154129,0.9411764705882353,0.9411764705882353
10563.0,113.0,1.0,1.0,0.060320754,1.0,1.0
10564.0,113.0,1.0,1.0,0.013188183,1.0,1.0
10565.0,113.0,0.9375,0.9375,0.1417714,0.9411764705882353,0.9411764705882353
10566.0,113.0,1.0,1.0,0.027900735,1.0,1.0
10567.0,113.0,1.0,1.0,0.023960961,1.0,1.0
10568.0,113.0,0.96875,0.967967967967968,0.055675086,0.9642857142857143,0.9736842105263157
10569.0,113.0,0.96875,0.9684729064039409,0.031806923,0.9666666666666667,0.9722222222222222
10570.0,113.0,0.90625,0.906158357771261,0.20722829,0.90625,0.907843137254902
10571.0,113.0,0.96875,0.9687194525904204,0.087782584,0.96875,0.9705882352941176
10572.0,113.0,0.96875,0.9684729064039409,0.07631185,0.9666666666666667,0.9722222222222222
10573.0,113.0,1.0,1.0,0.018680692,1.0,1.0
10574.0,113.0,1.0,1.0,0.032030847,1.0,1.0
10575.0,113.0,0.9375,0.9352226720647774,0.19852039,0.9285714285714286,0.95
10576.0,113.0,1.0,1.0,0.027411722,1.0,1.0
10577.0,113.0,0.96875,0.967967967967968,0.060646743,0.9642857142857143,0.9736842105263157
10578.0,113.0,0.9375,0.9372549019607843,0.086412586,0.9444444444444444,0.9375
10579.0,113.0,1.0,1.0,0.059240073,1.0,1.0
10580.0,113.0,0.96875,0.9684729064039409,0.074389555,0.9666666666666667,0.9722222222222222
10581.0,113.0,0.96875,0.967967967967968,0.09992507,0.9642857142857143,0.9736842105263157
10582.0,113.0,1.0,1.0,0.01164881,1.0,1.0
10583.0,113.0,1.0,1.0,0.025667114,1.0,1.0
10584.0,113.0,0.90625,0.9054187192118226,0.09630011,0.903921568627451,0.9087301587301587
10585.0,113.0,1.0,1.0,0.031433064,1.0,1.0
10586.0,113.0,1.0,1.0,0.03672943,1.0,1.0
10587.0,113.0,0.9375,0.9365079365079365,0.10004211,0.9473684210526316,0.9333333333333333
10588.0,113.0,0.875,0.8614718614718614,0.24267383,0.8461538461538461,0.9130434782608696
10589.0,113.0,1.0,1.0,0.056939747,1.0,1.0
10590.0,113.0,0.90625,0.8877192982456141,0.28134474,0.8636363636363636,0.9375
10591.0,113.0,0.96875,0.9684729064039409,0.05709415,0.9666666666666667,0.9722222222222222
10592.0,113.0,0.9375,0.9352226720647774,0.12141933,0.9285714285714286,0.95
10593.0,113.0,0.9375,0.9372549019607843,0.06481507,0.9375,0.9444444444444444
10594.0,113.0,0.96875,0.9687194525904204,0.034803133,0.9705882352941176,0.96875
10595.0,113.0,1.0,1.0,0.02728107,1.0,1.0
10596.0,113.0,0.9375,0.9352226720647774,0.15421188,0.9285714285714286,0.95
10597.0,113.0,1.0,1.0,0.01710347,1.0,1.0
10598.0,113.0,0.9375,0.9375,0.085614264,0.9411764705882353,0.9411764705882353
10599.0,113.0,0.96875,0.967967967967968,0.07158696,0.9642857142857143,0.9736842105263157
10600.0,113.0,0.90625,0.9015384615384615,0.23647565,0.8967611336032388,0.9083333333333333
10601.0,113.0,0.96875,0.9684729064039409,0.08816106,0.9666666666666667,0.9722222222222222
10602.0,113.0,0.9375,0.9375,0.14880958,0.9375,0.9375
10603.0,113.0,0.96875,0.9684729064039409,0.054622028,0.9722222222222222,0.9666666666666667
10604.0,113.0,1.0,1.0,0.008121009,1.0,1.0
10605.0,113.0,1.0,1.0,0.04127976,1.0,1.0
10606.0,113.0,0.96875,0.967967967967968,0.055604983,0.9642857142857143,0.9736842105263157
10607.0,113.0,0.875,0.8666666666666667,0.2667926,0.8582995951417004,0.8831168831168831
10608.0,113.0,1.0,1.0,0.04820578,1.0,1.0
10609.0,113.0,0.9375,0.9352226720647774,0.13263008,0.9352226720647774,0.9352226720647774
10610.0,113.0,0.96875,0.9684729064039409,0.058173656,0.9666666666666667,0.9722222222222222
10611.0,113.0,0.96875,0.9671794871794872,0.04409296,0.9615384615384616,0.975
10612.0,113.0,1.0,1.0,0.048221637,1.0,1.0
10613.0,113.0,1.0,1.0,0.02165891,1.0,1.0
10614.0,113.0,0.96875,0.9687194525904204,0.06734601,0.9705882352941176,0.96875
10615.0,113.0,0.96875,0.9671794871794872,0.049465183,0.9615384615384616,0.975
10616.0,113.0,1.0,1.0,0.032944955,1.0,1.0
10617.0,113.0,1.0,1.0,0.028748251,1.0,1.0
10618.0,113.0,0.90625,0.8981972428419935,0.12726267,0.8916666666666666,0.9069264069264069
10619.0,113.0,0.96875,0.9687194525904204,0.061684333,0.96875,0.9705882352941176
10620.0,113.0,0.9375,0.9372549019607843,0.092457175,0.9372549019607843,0.9372549019607843
10621.0,113.0,1.0,1.0,0.022568366,1.0,1.0
10622.0,113.0,1.0,1.0,0.023553388,1.0,1.0
10623.0,114.0,0.96875,0.9671794871794872,0.10179928,0.9615384615384616,0.975
10624.0,114.0,1.0,1.0,0.01980004,1.0,1.0
10625.0,114.0,0.96875,0.9687194525904204,0.076809436,0.96875,0.9705882352941176
10626.0,114.0,1.0,1.0,0.023448242,1.0,1.0
10627.0,114.0,0.96875,0.967967967967968,0.09578171,0.9642857142857143,0.9736842105263157
10628.0,114.0,0.96875,0.9684729064039409,0.0668108,0.9666666666666667,0.9722222222222222
10629.0,114.0,0.96875,0.9684729064039409,0.11292405,0.9722222222222222,0.9666666666666667
10630.0,114.0,1.0,1.0,0.0150744375,1.0,1.0
10631.0,114.0,1.0,1.0,0.07959022,1.0,1.0
10632.0,114.0,1.0,1.0,0.04882101,1.0,1.0
10633.0,114.0,0.9375,0.9375,0.07903263,0.9411764705882353,0.9411764705882353
10634.0,114.0,0.96875,0.9671794871794872,0.054912325,0.9615384615384616,0.975
10635.0,114.0,1.0,1.0,0.008846364,1.0,1.0
10636.0,114.0,1.0,1.0,0.022124102,1.0,1.0
10637.0,114.0,1.0,1.0,0.010188119,1.0,1.0
10638.0,114.0,0.90625,0.8981972428419936,0.14095779,0.8846153846153846,0.9318181818181819
10639.0,114.0,0.96875,0.9684729064039409,0.11512458,0.9666666666666667,0.9722222222222222
10640.0,114.0,0.96875,0.9687194525904204,0.054332547,0.96875,0.9705882352941176
10641.0,114.0,0.9375,0.9365079365079365,0.0910575,0.9333333333333333,0.9473684210526316
10642.0,114.0,1.0,1.0,0.04855926,1.0,1.0
10643.0,114.0,1.0,1.0,0.04859122,1.0,1.0
10644.0,114.0,0.96875,0.9687194525904204,0.059498657,0.96875,0.9705882352941176
10645.0,114.0,1.0,1.0,0.035454508,1.0,1.0
10646.0,114.0,0.96875,0.967967967967968,0.053735584,0.9642857142857143,0.9736842105263157
